sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
2904f8e5e85ff8b3e8c275cbdd72784f4e25ec84,redisson,0,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ea75fcb6ea898ea74fe161e9ba4606b612d557e0,redisson,0,137,137,32,113,4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,0,2,2,0,0,0,0,0,0,0,7,5,2,201,187,14
b1752eb884650aedb2f05ce979c05b44fc88044f,redisson,0,22,10,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,1,8,6,2
5aa840938e01ff391daa0ceac1169bea3da5807f,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092e8116b7a32a5bc02db118a95838102aa2b30,redisson,0,0,0,32,113,4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,0,2,2,0,0,0,0,0,0,0,1,1,0,201,201,0
8022640051118a4b4a4b4816c3f1215726be64ec,redisson,0,0,0,3,8,8,0,0,0,5,0,1,1,0,0,0,0,0,0,51,0,0,0,1,0,0,3,1,23,0,1,0,0,0,0,0,17,17,0,106,106,0
71fc6996f501fb5a698ed52f090b57f6880ca31d,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27729e9a0397add107ac91b4ec8e1c1cd662f69c,redisson,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
20d79694bb0afde7dbe9e7ca521405930b90bb28,redisson,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6,6,0
af73f830f5448f5fa1ead0b84bc92b2de5fa8b8d,redisson,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0
e21cb38194e17997eec1c12f03143508d1aaae08,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
176efb3498112b4b0c945724a90c4d6b0b86e157,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db8b2e7f7896213f0696d81e390c121207a65f25,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
f9a83af8b444b746abd1098618c8fd4405b21369,redisson,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
15bda71e404b64739c2c2bcf633e734c459203b0,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
f356a53a109611e2be512ede6d6a211882d58116,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87c67b1115041d6b1c6d6a1bc493dbe9695ecc0a,redisson,0,0,0,71,18,8,0,0,0,17,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,16,3,0,0,0,1,0,26,26,0,144,144,0
da035fec9b4a9b0b8a4ba03880db8f6bae379618,redisson,0,0,0,19,28,68,2,0,2,26,0,0,4,0,0,0,0,0,8,6,31,0,0,7,0,0,10,11,35,17,10,0,0,1,0,0,55,0,55,285,0,285
8418d808a837caf8c69dc1a66ba0a8849b42989d,redisson,0,0,0,21,35,72,2,0,2,33,0,0,4,0,0,0,0,0,9,6,32,0,0,9,0,0,12,11,43,19,12,0,0,1,0,0,17,1,16,323,285,38
40cb680a717e28016e2f2651a3161121b94f7eb6,redisson,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,7,7,0
6b75799e92fd63ada46cf7f1ce28b8a7ad8782a5,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1cad273687f5f2f797603ec276e8d3e2317deaa6,redisson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
8002797c9ee022c36164c5c64ac394de1382fc02,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1a3a144bdf900fed993e11fb46b74624931b18c,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
