sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
b9cc938714c2ebb304b14d1ab41fda09f5a7a255,Activiti,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2
1557957839d4d797c3252ad69034a3d8db117bff,Activiti,0,0,0,238,119,56,11,6,0,7,3,2,16,2,1,0,0,2,15,8,45,2,1,5,6,8,28,47,136,108,27,0,1,0,0,0,7,0,7,900,0,900
2cf60800d5289145f1a9b633bb2e5fdad7c4cf8b,Activiti,0,0,0,238,119,56,11,6,0,7,3,2,18,2,1,0,0,2,15,8,45,2,1,5,6,8,28,47,136,108,27,0,1,0,0,0,2,0,2,902,0,902
95d3238e1c459dbfa311af33b0a5106dc5a5d280,Activiti,0,0,0,238,119,56,11,6,0,7,3,2,18,2,1,0,0,2,15,8,45,2,1,5,6,8,28,47,136,108,27,0,1,0,0,0,1,0,1,902,0,902
75a0ad7e19ff066b622cadc024c13fc24b71aec3,Activiti,0,0,0,238,119,56,11,6,0,7,3,2,18,2,1,0,0,2,15,8,45,2,1,5,6,8,28,47,136,108,27,0,1,0,0,0,3,1,2,902,0,902
7b5f35deae710ad091f010a4c073ee12cb74355e,Activiti,0,0,0,238,119,56,11,6,0,7,3,2,18,2,1,0,0,2,15,8,45,2,1,5,6,8,28,47,136,108,27,0,1,0,0,0,2,1,1,902,0,902
3cc4e5a340f36035635e38f25d14d314475d08a5,Activiti,0,170,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1bf319af29a12a77fa429696a3b363a91daa9262,Activiti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1
a2b02135ac4555cde63f221c467da826acb68342,Activiti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0
c0bf738efc78d8ea38c751745d0e009b4762ee55,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
