sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
3e82d5994b1d75a0c8f55e265a8bc9840cb2ce4b,closure-compiler,34,13,0,36,30,41,2,4,1,21,0,0,11,12,1,0,1,1,6,5,19,0,3,4,0,0,24,6,15,43,17,0,0,0,0,0,40,38,2,303,301,2
f30a05ac8aef1a5f7b9b0f26e66ef9a8e2060ca0,closure-compiler,193,178,35,1,31,44,0,0,0,1,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,7,5,2,103,102,1
2889f5e2326d1413c3d4894408b92a8fa5d08b6e,closure-compiler,6,7,0,1,31,44,0,0,0,1,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,1,103,103,0
c0099fd11c648f179631ced86c2c494d8b54bf73,closure-compiler,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
8e7553293df74c50c153fe4291a3f04555ba4678,closure-compiler,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3,0,6,6,0
8bbc5d31798cd75bfb959cd1ef4caa02a565e447,closure-compiler,0,0,0,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,7,7,0,16,16,0
d852ffb3b4aee3ab296ee12b3b0520a701867d40,closure-compiler,13,17,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1,6,4,2
da19210ec557b1a46b68c05b4e7ca7f58e1daa12,closure-compiler,0,0,0,140,46,270,6,1,0,2,0,0,2,0,5,0,1,0,3,0,1,1,0,0,0,0,11,5,10,12,16,0,0,0,0,0,22,22,0,532,532,0
ac6a92aa3e93bd9ad1363ddfb3179c83a2536601,closure-compiler,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5fe92e5305bba7aa4b458d6a4a33da07e764e517,closure-compiler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491c16c1938bc3c7a822c5af2e03a50306c410ab,closure-compiler,0,0,0,8,1,3,0,0,0,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,0,0,2,0,5,8,4,0,0,0,0,0,11,11,0,44,44,0
bee34ffab6551acec72cf804982551ce72ffc725,closure-compiler,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,32,32,0
c761239df65b8fea3e82014d8aca7e98d6b1ad60,closure-compiler,0,0,0,22,6,7,0,2,0,13,0,0,1,21,0,0,0,0,6,2,9,2,0,0,0,0,2,1,8,20,8,0,1,0,0,0,19,19,0,131,131,0
